P,x
Genetic_Algorithm,0.29720815172576276
Genetic_Algorithm,0.308812729498164
Genetic_Algorithm,0.3191650853889943
Genetic_Algorithm,0.32749221183800625
Genetic_Algorithm,0.31443170488534394
Genetic_Algorithm,0.31287202380952384
Genetic_Algorithm,0.328430096329081
Genetic_Algorithm,0.32860119822870537
Genetic_Algorithm,0.3105230769230769
Genetic_Algorithm,0.33465976920015916
Genetic_Algorithm,0.3497366232326033
Genetic_Algorithm,0.33684913217623497
Genetic_Algorithm,0.3410381184103812
Genetic_Algorithm,0.3621357829768911
Genetic_Algorithm,0.36354466858789625
Closeness_Centrality,0.38466229608171976
Closeness_Centrality,0.3772428229665072
Closeness_Centrality,0.37053899250991335
Closeness_Centrality,0.36714202561117576
Closeness_Centrality,0.36354466858789625
Closeness_Centrality,0.3627606038820992
Closeness_Centrality,0.3621357829768911
Closeness_Centrality,0.35878839590443684
Closeness_Centrality,0.3553521126760563
Closeness_Centrality,0.3542046890355187
Closeness_Centrality,0.35395622895622897
Closeness_Centrality,0.35207926318727323
Closeness_Centrality,0.3519810267857143
Closeness_Centrality,0.3510016694490818
Closeness_Centrality,0.35022209883398114
Closeness_Centrality,0.3497366232326033
Closeness_Centrality,0.3488179178763998
Closeness_Centrality,0.3476643241008681
Closeness_Centrality,0.3467564595931831
Closeness_Centrality,0.34585332419465387
Closeness_Centrality,0.3449077238550923
Closeness_Centrality,0.3444368600682594
Closeness_Centrality,0.3443898443898444
Closeness_Centrality,0.3442488743348342
Closeness_Centrality,0.3442019099590723
Closeness_Centrality,0.3436861463015938
