ID,dataset,taxaID,locus,gene,score,essentiality,Ref_db,pmid
3134,108,83333,aer,aer,0,NE,PEC,
3135,108,83333,aes,aes,0,NE,PEC,
3136,108,83333,afuB,afuB,0,NE,PEC,
3137,108,83333,afuC,afuC,0,NE,PEC,
3138,108,83333,aga,aga,0,NE,PEC,
3139,108,83333,agaA,agaA,0,NE,PEC,
3140,108,83333,agaB,agaB,0,NE,PEC,
3141,108,83333,agaC,agaC,0,NE,PEC,
3142,108,83333,agaD,agaD,0,NE,PEC,
3143,108,83333,agaI,agaI,0,NE,PEC,
3144,108,83333,agaR,agaR,0,NE,PEC,
3145,108,83333,agaS,agaS,0,NE,PEC,
3146,108,83333,agaV,agaV,0,NE,PEC,
3147,108,83333,agaW,agaW,0,NE,PEC,
3148,108,83333,agp,agp,0,NE,PEC,
3149,108,83333,ahpC,ahpC,0,NE,PEC,
3150,108,83333,ahpF,ahpF,0,NE,PEC,
3151,108,83333,aidB,aidB,0,NE,PEC,
3152,108,83333,ais,ais,0,NE,PEC,
3153,108,83333,alaA,alaA,0,NE,PEC,
3154,108,83333,alaC,alaC,0,NE,PEC,
3155,108,83333,alaE,alaE,0,NE,PEC,
3156,108,83333,alaS,alaS,1,E,PEC,
3157,108,83333,alaT,alaT,0,NE,PEC,
3158,108,83333,alaU,alaU,0,NE,PEC,
3159,108,83333,alaV,alaV,0,NE,PEC,
3160,108,83333,alaW,alaW,0,NE,PEC,
3161,108,83333,alaX,alaX,0,NE,PEC,
3162,108,83333,aldA,aldA,0,NE,PEC,
3163,108,83333,aldB,aldB,0,NE,PEC,
3164,108,83333,alkA,alkA,0,NE,PEC,
3165,108,83333,alkB,alkB,0,NE,PEC,
3166,108,83333,allA,allA,0,NE,PEC,
3167,108,83333,allB,allB,0,NE,PEC,
3168,108,83333,allC,allC,0,NE,PEC,
3169,108,83333,allD,allD,0,NE,PEC,
3170,108,83333,allR,allR,0,NE,PEC,
3171,108,83333,allS,allS,0,NE,PEC,
3172,108,83333,alpA,alpA,0,NE,PEC,
3173,108,83333,alr,alr,0,NE,PEC,
3174,108,83333,alsA,alsA,0,NE,PEC,
3175,108,83333,alsB,alsB,0,NE,PEC,
3176,108,83333,alsC,alsC,0,NE,PEC,
3177,108,83333,alsE,alsE,0,NE,PEC,
3178,108,83333,alsK,alsK,0,NE,PEC,
3179,108,83333,alx,alx,0,NE,PEC,
3180,108,83333,amiA,amiA,0,NE,PEC,
3181,108,83333,amiB,amiB,0,NE,PEC,
3182,108,83333,amiC,amiC,0,NE,PEC,
3183,108,83333,amiD,amiD,0,NE,PEC,
3184,108,83333,amn,amn,0,NE,PEC,
3185,108,83333,ampC,ampC,0,NE,PEC,
3186,108,83333,ampD,ampD,0,NE,PEC,
3187,108,83333,ampE,ampE,0,NE,PEC,
3188,108,83333,ampG,ampG,0,NE,PEC,
3189,108,83333,ampH,ampH,0,NE,PEC,
3190,108,83333,amtB,amtB,0,NE,PEC,
3191,108,83333,amyA,amyA,0,NE,PEC,
3192,108,83333,anmK,anmK,0,NE,PEC,
3193,108,83333,ansA,ansA,0,NE,PEC,
3194,108,83333,ansB,ansB,0,NE,PEC,
3195,108,83333,ansP,ansP,0,NE,PEC,
3196,108,83333,apaG,apaG,0,NE,PEC,
3197,108,83333,apaH,apaH,0,NE,PEC,
3198,108,83333,apbE,apbE,0,NE,PEC,
3199,108,83333,aphA,aphA,0,NE,PEC,
3200,108,83333,appA,appA,0,NE,PEC,
3201,108,83333,appB,appB,0,NE,PEC,
3202,108,83333,appC,appC,0,NE,PEC,
3203,108,83333,appY,appY,0,NE,PEC,
3204,108,83333,apt,apt,0,NE,PEC,
3205,108,83333,aqpZ,aqpZ,0,NE,PEC,
3206,108,83333,araA,araA,0,NE,PEC,
3207,108,83333,araB,araB,0,NE,PEC,
3208,108,83333,araC,araC,0,NE,PEC,
3209,108,83333,araD,araD,0,NE,PEC,
3210,108,83333,araE,araE,0,NE,PEC,
3211,108,83333,araF,araF,0,NE,PEC,
3212,108,83333,araG,araG,0,NE,PEC,
3213,108,83333,araH,araH,0,NE,PEC,
3214,108,83333,araJ,araJ,0,NE,PEC,
3215,108,83333,arcA,arcA,0,NE,PEC,
3216,108,83333,arcB,arcB,0,NE,PEC,
3217,108,83333,arfA,arfA,0,NE,PEC,
3218,108,83333,arfB,arfB,0,NE,PEC,
3219,108,83333,argA,argA,0,NE,PEC,
3220,108,83333,argB,argB,0,NE,PEC,
3221,108,83333,argC,argC,0,NE,PEC,
3222,108,83333,argD,argD,0,NE,PEC,
3223,108,83333,argE,argE,0,NE,PEC,
3224,108,83333,argF,argF,0,NE,PEC,
3225,108,83333,argG,argG,0,NE,PEC,
3226,108,83333,argH,argH,0,NE,PEC,
3227,108,83333,argI,argI,0,NE,PEC,
3228,108,83333,argK,argK,0,NE,PEC,
3229,108,83333,argM,argM,0,NE,PEC,
3230,108,83333,argO,argO,0,NE,PEC,
3231,108,83333,argP,argP,0,NE,PEC,
3232,108,83333,argQ,argQ,0,NE,PEC,
3233,108,83333,argR,argR,0,NE,PEC,
3234,108,83333,argS,argS,1,E,PEC,
3235,108,83333,argT,argT,0,NE,PEC,
3236,108,83333,argU,argU,1,E,PEC,
3237,108,83333,argV,argV,0,NE,PEC,
3238,108,83333,argW,argW,0.25,C,PEC,
3239,108,83333,argX,argX,1,E,PEC,
3240,108,83333,argY,argY,0,NE,PEC,
3241,108,83333,argZ,argZ,0,NE,PEC,
3242,108,83333,ariR,ariR,0,NE,PEC,
3243,108,83333,arnA,arnA,0,NE,PEC,
3244,108,83333,arnB,arnB,0,NE,PEC,
3245,108,83333,arnC,arnC,0,NE,PEC,
3246,108,83333,arnD,arnD,0,NE,PEC,
3247,108,83333,arnE,arnE,0,NE,PEC,
3248,108,83333,arnF,arnF,0,NE,PEC,
3249,108,83333,arnT,arnT,0,NE,PEC,
3250,108,83333,aroA,aroA,0,NE,PEC,
3251,108,83333,aroB,aroB,0,NE,PEC,
3252,108,83333,aroC,aroC,0,NE,PEC,
3253,108,83333,aroD,aroD,0,NE,PEC,
3254,108,83333,aroE,aroE,0,NE,PEC,
3255,108,83333,aroF,aroF,0,NE,PEC,
3256,108,83333,aroG,aroG,0,NE,PEC,
3257,108,83333,aroH,aroH,0,NE,PEC,
3258,108,83333,aroI,aroI,0,NE,PEC,
3259,108,83333,aroK,aroK,0,NE,PEC,
3260,108,83333,aroL,aroL,0,NE,PEC,
3261,108,83333,aroM,aroM,0,NE,PEC,
3262,108,83333,aroP,aroP,0,NE,PEC,
3263,108,83333,arpA,arpA,0,NE,PEC,
3264,108,83333,arpB,arpB,0,NE,PEC,
3265,108,83333,arrS,arrS,0,NE,PEC,
3266,108,83333,arsB,arsB,0,NE,PEC,
3267,108,83333,arsC,arsC,0,NE,PEC,
3268,108,83333,arsR,arsR,0,NE,PEC,
3269,108,83333,artI,artI,0,NE,PEC,
3270,108,83333,artJ,artJ,0,NE,PEC,
3271,108,83333,artM,artM,0,NE,PEC,
3272,108,83333,artP,artP,0,NE,PEC,
3273,108,83333,artQ,artQ,0,NE,PEC,
3274,108,83333,ascB,ascB,0,NE,PEC,
3275,108,83333,ascF,ascF,0,NE,PEC,
3276,108,83333,ascG,ascG,0,NE,PEC,
3277,108,83333,asd,asd,1,E,PEC,
3278,108,83333,aslA,aslA,0,NE,PEC,
3279,108,83333,aslB,aslB,0,NE,PEC,
3280,108,83333,asmA,asmA,0,NE,PEC,
3281,108,83333,asnA,asnA,0,NE,PEC,
3282,108,83333,asnB,asnB,0,NE,PEC,
3283,108,83333,asnC,asnC,0,NE,PEC,
3284,108,83333,asnS,asnS,1,E,PEC,
3285,108,83333,asnT,asnT,0,NE,PEC,
3286,108,83333,asnU,asnU,0,NE,PEC,
3287,108,83333,asnV,asnV,0,NE,PEC,
3288,108,83333,asnW,asnW,0,NE,PEC,
3289,108,83333,aspA,aspA,0,NE,PEC,
3290,108,83333,aspC,aspC,0,NE,PEC,
3291,108,83333,aspS,aspS,1,E,PEC,
3292,108,83333,aspT,aspT,0,NE,PEC,
3293,108,83333,aspU,aspU,0,NE,PEC,
3294,108,83333,aspV,aspV,0,NE,PEC,
3295,108,83333,asr,asr,0,NE,PEC,
3296,108,83333,astA,astA,0,NE,PEC,
3297,108,83333,astB,astB,0,NE,PEC,
3298,108,83333,astC,astC,0,NE,PEC,
3299,108,83333,astD,astD,0,NE,PEC,
3300,108,83333,astE,astE,0,NE,PEC,
3301,108,83333,atoA,atoA,0,NE,PEC,
3302,108,83333,atoB,atoB,0,NE,PEC,
3303,108,83333,atoC,atoC,0,NE,PEC,
3304,108,83333,atoD,atoD,0,NE,PEC,
3305,108,83333,atoE,atoE,0,NE,PEC,
3306,108,83333,atoS,atoS,0,NE,PEC,
3307,108,83333,atpA,atpA,0,NE,PEC,
3308,108,83333,atpB,atpB,0,NE,PEC,
3309,108,83333,atpC,atpC,0,NE,PEC,
3310,108,83333,atpD,atpD,0,NE,PEC,
3311,108,83333,atpE,atpE,0,NE,PEC,
3312,108,83333,atpF,atpF,0,NE,PEC,
3313,108,83333,atpG,atpG,0,NE,PEC,
3314,108,83333,atpH,atpH,0,NE,PEC,
3315,108,83333,atpI,atpI,0,NE,PEC,
3316,108,83333,att$phi$80,att$phi$80,0,NE,PEC,
3317,108,83333,att186,att186,0,NE,PEC,
3318,108,83333,att253,att253,0,NE,PEC,
3319,108,83333,attHK022,attHK022,0,NE,PEC,
3320,108,83333,attHK139,attHK139,0,NE,PEC,
3321,108,83333,attLAM,attLAM,0,NE,PEC,
3322,108,83333,attP1,,,,,
3323,108,83333,attP22,attP22,0,NE,PEC,
3324,108,83333,attP2H,attP2H,0,NE,PEC,
3325,108,83333,attP2II,attP2II,0,NE,PEC,
3326,108,83333,attP2III,attP2III,0,NE,PEC,
3327,108,83333,attP4,attP4,0,NE,PEC,
3328,108,83333,attPA-2,attPA-2,0,NE,PEC,
3329,108,83333,attTn7,attTn7,0,NE,PEC,
3330,108,83333,atte14,atte14,0,NE,PEC,
3331,108,83333,attl,attl,0,NE,PEC,
3332,108,83333,avtA,avtA,0,NE,PEC,
3333,108,83333,azaA,azaA,0,NE,PEC,
3334,108,83333,azaB,azaB,0,NE,PEC,
3335,108,83333,azl,azl,0,NE,PEC,
3336,108,83333,azoR,azoR,0,NE,PEC,
3337,108,83333,azuC,azuC,0,NE,PEC,
3338,108,83333,b3837,b3837,0,NE,PEC,
3339,108,83333,bacA,bacA,0,NE,PEC,
3340,108,83333,baeR,baeR,0,NE,PEC,
3341,108,83333,baeS,baeS,0,NE,PEC,
3342,108,83333,bamA,bamA,1,E,PEC,
3343,108,83333,bamB,bamB,0,NE,PEC,
3344,108,83333,bamC,bamC,0,NE,PEC,
3345,108,83333,bamD,bamD,1,E,PEC,
3346,108,83333,bamE,bamE,0,NE,PEC,
3347,108,83333,barA,barA,0,NE,PEC,
3348,108,83333,basR,basR,0,NE,PEC,
3349,108,83333,basS,basS,0,NE,PEC,
3350,108,83333,bax,bax,0,NE,PEC,
3351,108,83333,bcp,bcp,0,NE,PEC,
3352,108,83333,bcr,bcr,0,NE,PEC,
3353,108,83333,bcsA,bcsA,0,NE,PEC,
3354,108,83333,bcsB,bcsB,0,NE,PEC,
3355,108,83333,bcsC,bcsC,0,NE,PEC,
3356,108,83333,bcsE,bcsE,0,NE,PEC,
3357,108,83333,bcsF,bcsF,0,NE,PEC,
3358,108,83333,bcsG,bcsG,0,NE,PEC,
3359,108,83333,bcsQ,bcsQ,0,NE,PEC,
3360,108,83333,bcsZ,bcsZ,0,NE,PEC,
3361,108,83333,bdcA,bdcA,0,NE,PEC,
3362,108,83333,bdcR,bdcR,0,NE,PEC,
3363,108,83333,bdm,bdm,0,NE,PEC,
3364,108,83333,beeE,beeE,0,NE,PEC,
3365,108,83333,betA,betA,0,NE,PEC,
3366,108,83333,betB,betB,0,NE,PEC,
3367,108,83333,betI,betI,0,NE,PEC,
3368,108,83333,betT,betT,0,NE,PEC,
3369,108,83333,bfd,bfd,0,NE,PEC,
3370,108,83333,bfm,bfm,0,NE,PEC,
3371,108,83333,bfr,bfr,0,NE,PEC,
3372,108,83333,bglA,bglA,0,NE,PEC,
3373,108,83333,bglB,bglB,0,NE,PEC,
3374,108,83333,bglF,bglF,0,NE,PEC,
3375,108,83333,bglG,bglG,0,NE,PEC,
3376,108,83333,bglH,bglH,0,NE,PEC,
3377,108,83333,bglJ,bglJ,0,NE,PEC,
3378,108,83333,bglT,bglT,0,NE,PEC,
3379,108,83333,bglX,bglX,0,NE,PEC,
3380,108,83333,bhsA,bhsA,0,NE,PEC,
3381,108,83333,bioA,bioA,0,NE,PEC,
3382,108,83333,bioB,bioB,0,NE,PEC,
3383,108,83333,bioC,bioC,0,NE,PEC,
3384,108,83333,bioD,bioD,0,NE,PEC,
3385,108,83333,bioF,bioF,0,NE,PEC,
3386,108,83333,bioH,bioH,0,NE,PEC,
3387,108,83333,bioP,bioP,0,NE,PEC,
3388,108,83333,birA,birA,1,E,PEC,
3389,108,83333,bisC,bisC,0,NE,PEC,
3390,108,83333,blc,blc,0,NE,PEC,
3391,108,83333,blr,blr,0,NE,PEC,
3392,108,83333,bluF,bluF,0,NE,PEC,
3393,108,83333,bluR,bluR,0,NE,PEC,
3394,108,83333,bolA,bolA,0,NE,PEC,
3395,108,83333,borD,borD,0,NE,PEC,
3396,108,83333,brnQ,brnQ,0,NE,PEC,
3397,108,83333,brnR,brnR,0,NE,PEC,
3398,108,83333,brnS,brnS,0,NE,PEC,
3399,108,83333,brnT,brnT,0,NE,PEC,
3400,108,83333,bsmA,bsmA,0,NE,PEC,
3401,108,83333,bssR,bssR,0,NE,PEC,
3402,108,83333,bssS,bssS,0,NE,PEC,
3403,108,83333,btuB,btuB,0,NE,PEC,
3404,108,83333,btuC,btuC,0,NE,PEC,
3405,108,83333,btuD,btuD,0,NE,PEC,
3406,108,83333,btuE,btuE,0,NE,PEC,
3407,108,83333,btuF,btuF,0,NE,PEC,
3408,108,83333,btuR,btuR,0,NE,PEC,
3409,108,83333,bymA,bymA,0,NE,PEC,
3410,108,83333,cadA,cadA,0,NE,PEC,
3411,108,83333,cadB,cadB,0,NE,PEC,
3412,108,83333,cadC,cadC,0,NE,PEC,
3413,108,83333,caiA,caiA,0,NE,PEC,
3414,108,83333,caiB,caiB,0,NE,PEC,
3415,108,83333,caiC,caiC,0,NE,PEC,
3416,108,83333,caiD,caiD,0,NE,PEC,
3417,108,83333,caiE,caiE,0,NE,PEC,
3418,108,83333,caiF,caiF,0,NE,PEC,
3419,108,83333,caiT,caiT,0,NE,PEC,
3420,108,83333,calA,calA,0,NE,PEC,
3421,108,83333,calC,calC,0,NE,PEC,
3422,108,83333,calD,calD,0,NE,PEC,
3423,108,83333,can,can,0.444444444,C,PEC,
3424,108,83333,carA,carA,0,NE,PEC,
3425,108,83333,carB,carB,0,NE,PEC,
3426,108,83333,casA,casA,0,NE,PEC,
3427,108,83333,casB,casB,0,NE,PEC,
3428,108,83333,casC,casC,0,NE,PEC,
3429,108,83333,casD,casD,0,NE,PEC,
3430,108,83333,casE,casE,0,NE,PEC,
3431,108,83333,cbeA,cbeA,0,NE,PEC,
3432,108,83333,cbl,cbl,0,NE,PEC,
3433,108,83333,cbpA,cbpA,0,NE,PEC,
3434,108,83333,cbpM,cbpM,0,NE,PEC,
3435,108,83333,cbrA,cbrA,0,NE,PEC,
3436,108,83333,cbrB,cbrB,0,NE,PEC,
3437,108,83333,cbrC,cbrC,0,NE,PEC,
3438,108,83333,cbtA,cbtA,0,NE,PEC,
3439,108,83333,cca,cca,1,E,PEC,
3440,108,83333,ccmA,ccmA,0,NE,PEC,
3441,108,83333,ccmB,ccmB,0,NE,PEC,
3442,108,83333,ccmC,ccmC,0,NE,PEC,
3443,108,83333,ccmD,ccmD,0,NE,PEC,
3444,108,83333,ccmE,ccmE,0,NE,PEC,
3445,108,83333,ccmF,ccmF,0,NE,PEC,
3446,108,83333,ccmH,ccmH,0,NE,PEC,
3447,108,83333,cdaR,cdaR,0,NE,PEC,
3448,108,83333,cdd,cdd,0,NE,PEC,
3449,108,83333,cde,cde,0,NE,PEC,
3450,108,83333,cdh,cdh,0,NE,PEC,
3451,108,83333,cdsA,cdsA,1,E,PEC,
3452,108,83333,cdsS,cdsS,0,NE,PEC,
3453,108,83333,cedA,cedA,0,NE,PEC,
3454,108,83333,cfa,cfa,0,NE,PEC,
3455,108,83333,cfcA,cfcA,0.25,C,PEC,
3456,108,83333,chaA,chaA,0,NE,PEC,
3457,108,83333,chaB,chaB,0,NE,PEC,
3458,108,83333,chaC,chaC,0,NE,PEC,
3459,108,83333,chbA,chbA,0,NE,PEC,
3460,108,83333,chbB,chbB,0,NE,PEC,
3461,108,83333,chbC,chbC,0,NE,PEC,
3462,108,83333,chbF,chbF,0,NE,PEC,
3463,108,83333,chbG,chbG,0,NE,PEC,
3464,108,83333,chbR,chbR,0,NE,PEC,
3465,108,83333,cheA,cheA,0,NE,PEC,
3466,108,83333,cheB,cheB,0,NE,PEC,
3467,108,83333,cheR,cheR,0,NE,PEC,
3468,108,83333,cheW,cheW,0,NE,PEC,
3469,108,83333,cheY,cheY,0,NE,PEC,
3470,108,83333,cheZ,cheZ,0,NE,PEC,
3471,108,83333,chiA,chiA,0,NE,PEC,
3472,108,83333,chiP,chiP,0,NE,PEC,
3473,108,83333,chiQ,chiQ,0,NE,PEC,
3474,108,83333,chiX,chiX,0,NE,PEC,
3475,108,83333,cho,cho,0,NE,PEC,
3476,108,83333,chpB,chpB,0,NE,PEC,
3477,108,83333,chpS,chpS,0,NE,PEC,
3478,108,83333,chrR,chrR,0,NE,PEC,
3479,108,83333,cirA,cirA,0,NE,PEC,
3480,108,83333,citC,citC,0,NE,PEC,
3481,108,83333,citD,citD,0,NE,PEC,
3482,108,83333,citE,citE,0,NE,PEC,
3483,108,83333,citF,citF,0,NE,PEC,
3484,108,83333,citG,citG,0,NE,PEC,
3485,108,83333,citT,citT,0,NE,PEC,
3486,108,83333,citX,citX,0,NE,PEC,
3487,108,83333,clcA,clcA,0,NE,PEC,
3488,108,83333,clcB,clcB,0,NE,PEC,
3489,108,83333,clpA,clpA,0,NE,PEC,
3490,108,83333,clpB,clpB,0,NE,PEC,
3491,108,83333,clpP,clpP,0,NE,PEC,
3492,108,83333,clpS,clpS,0,NE,PEC,
3493,108,83333,clpX,clpX,0,NE,PEC,
3494,108,83333,clsA,clsA,0,NE,PEC,
3495,108,83333,clsB,clsB,0,NE,PEC,
3496,108,83333,clsC,clsC,0,NE,PEC,
3497,108,83333,cmk,cmk,0,NE,PEC,
3498,108,83333,cmlA,cmlA,0,NE,PEC,
3499,108,83333,cmoA,cmoA,0,NE,PEC,
3500,108,83333,cmoB,cmoB,0,NE,PEC,
3501,108,83333,cmtA,cmtA,0,NE,PEC,
3502,108,83333,cmtB,cmtB,0,NE,PEC,
3503,108,83333,cnu,cnu,0,NE,PEC,
3504,108,83333,coaA,coaA,1,E,PEC,
3505,108,83333,coaD,coaD,1,E,PEC,
3506,108,83333,coaE,coaE,1,E,PEC,
3507,108,83333,cobB,cobB,0,NE,PEC,
3508,108,83333,cobC,cobC,0,NE,PEC,
3509,108,83333,cobS,cobS,0,NE,PEC,
3510,108,83333,cobT,cobT,0,NE,PEC,
3511,108,83333,cobU,cobU,0,NE,PEC,
3512,108,83333,codA,codA,0,NE,PEC,
3513,108,83333,codB,codB,0,NE,PEC,
3514,108,83333,cof,cof,0,NE,PEC,
3515,108,83333,cog,cog,0,NE,PEC,
3516,108,83333,cohE,cohE,0,NE,PEC,
3517,108,83333,copA,copA,0,NE,PEC,
3518,108,83333,corA,corA,0,NE,PEC,
3519,108,83333,cpdA,cpdA,0,NE,PEC,
3520,108,83333,cpdB,cpdB,0,NE,PEC,
3521,108,83333,cpsA,cpsA,0,NE,PEC,
3522,108,83333,cpsB,cpsB,0,NE,PEC,
3523,108,83333,cpsC,cpsC,0,NE,PEC,
3524,108,83333,cpsD,cpsD,0,NE,PEC,
3525,108,83333,cpsF,cpsF,0,NE,PEC,
3526,108,83333,cpsG,cpsG,0,NE,PEC,
3527,108,83333,cptA,cptA,0,NE,PEC,
3528,108,83333,cptB,cptB,0,NE,PEC,
3529,108,83333,cpxA,cpxA,0,NE,PEC,
3530,108,83333,cpxB,cpxB,0,NE,PEC,
3531,108,83333,cpxP,cpxP,0,NE,PEC,
3532,108,83333,cpxR,cpxR,0,NE,PEC,
3533,108,83333,cra,cra,0,NE,PEC,
3534,108,83333,crcB,crcB,0,NE,PEC,
3535,108,83333,creA,creA,0,NE,PEC,
3536,108,83333,creB,creB,0,NE,PEC,
3537,108,83333,creC,creC,0,NE,PEC,
3538,108,83333,creD,creD,0,NE,PEC,
3539,108,83333,crg,crg,0,NE,PEC,
3540,108,83333,crl,crl,0,NE,PEC,
3541,108,83333,croE,croE,0,NE,PEC,
3542,108,83333,crp,crp,0,NE,PEC,
3543,108,83333,crr,crr,0,NE,PEC,
3544,108,83333,csdA,csdA,0,NE,PEC,
3545,108,83333,csdE,csdE,0,NE,PEC,
3546,108,83333,csdL,csdL,0,NE,PEC,
3547,108,83333,csgA,csgA,0,NE,PEC,
3548,108,83333,csgB,csgB,0,NE,PEC,
3549,108,83333,csgC,csgC,0,NE,PEC,
3550,108,83333,csgD,csgD,0,NE,PEC,
3551,108,83333,csgE,csgE,0,NE,PEC,
3552,108,83333,csgF,csgF,0,NE,PEC,
3553,108,83333,csgG,csgG,0,NE,PEC,
3554,108,83333,csiA,csiA,0,NE,PEC,
3555,108,83333,csiB,csiB,0,NE,PEC,
3556,108,83333,csiC,csiC,0,NE,PEC,
3557,108,83333,csiD,csiD,0,NE,PEC,
3558,108,83333,csiE,csiE,0,NE,PEC,
3559,108,83333,csiF,csiF,0,NE,PEC,
3560,108,83333,csiR,csiR,0,NE,PEC,
3561,108,83333,cspA,cspA,0,NE,PEC,
3562,108,83333,cspB,cspB,0,NE,PEC,
3563,108,83333,cspC,cspC,0,NE,PEC,
3564,108,83333,cspD,cspD,0,NE,PEC,
3565,108,83333,cspE,cspE,0,NE,PEC,
3566,108,83333,cspF,cspF,0,NE,PEC,
3567,108,83333,cspG,cspG,0,NE,PEC,
3568,108,83333,cspH,cspH,0,NE,PEC,
3569,108,83333,cspI,cspI,0,NE,PEC,
3570,108,83333,csrA,csrA,1,E,PEC,
3571,108,83333,csrB,csrB,0,NE,PEC,
3572,108,83333,csrC,csrC,0,NE,PEC,
3573,108,83333,csrD,csrD,0,NE,PEC,
3574,108,83333,cstA,cstA,0,NE,PEC,
3575,108,83333,cueO,cueO,0,NE,PEC,
3576,108,83333,cueR,cueR,0,NE,PEC,
3577,108,83333,cup,cup,0,NE,PEC,
3578,108,83333,curA,curA,0,NE,PEC,
3579,108,83333,cusA,cusA,0,NE,PEC,
3580,108,83333,cusB,cusB,0,NE,PEC,
3581,108,83333,cusC,cusC,0,NE,PEC,
3582,108,83333,cusF,cusF,0,NE,PEC,
3583,108,83333,cusR,cusR,0,NE,PEC,
3584,108,83333,cusS,cusS,0,NE,PEC,
3585,108,83333,cutA,cutA,0,NE,PEC,
3586,108,83333,cutC,cutC,0,NE,PEC,
3587,108,83333,cvpA,cvpA,0,NE,PEC,
3588,108,83333,cvrA,cvrA,0,NE,PEC,
3589,108,83333,cxm,cxm,0,NE,PEC,
3590,108,83333,cyaA,cyaA,0,NE,PEC,
3591,108,83333,cyaR,cyaR,0,NE,PEC,
3592,108,83333,cyaY,cyaY,0,NE,PEC,
3593,108,83333,cybB,cybB,0,NE,PEC,
3594,108,83333,cybC,cybC,0,NE,PEC,
3595,108,83333,cycA,cycA,0,NE,PEC,
3596,108,83333,cydA,cydA,0,NE,PEC,
3597,108,83333,cydB,cydB,0,NE,PEC,
3598,108,83333,cydC,cydC,0,NE,PEC,
3599,108,83333,cydD,cydD,0,NE,PEC,
3600,108,83333,cynR,cynR,0,NE,PEC,
3601,108,83333,cynS,cynS,0,NE,PEC,
3602,108,83333,cynT,cynT,0,NE,PEC,
3603,108,83333,cynX,cynX,0,NE,PEC,
3604,108,83333,cyoA,cyoA,0,NE,PEC,
3605,108,83333,cyoB,cyoB,0,NE,PEC,
3606,108,83333,cyoC,cyoC,0,NE,PEC,
3607,108,83333,cyoD,cyoD,0,NE,PEC,
3608,108,83333,cyoE,cyoE,0,NE,PEC,
3609,108,83333,cysA,cysA,0,NE,PEC,
3610,108,83333,cysB,cysB,0,NE,PEC,
