ID,dataset,taxaID,locus,gene,score,essentiality,Ref_db,pmid
136439,173,83333,b3549,,,NE,,16738554
136440,173,83333,b3548,,,NE,,16738554
136441,173,83333,b3547,,,NE,,16738554
136442,173,83333,b3546,,,NE,,16738554
136443,173,83333,b3544,,,NE,,16738554
136444,173,83333,b3543,,,NE,,16738554
136445,173,83333,b3542,,,NE,,16738554
136446,173,83333,b3541,,,NE,,16738554
136447,173,83333,b3540,,,NE,,16738554
136448,173,83333,b3539,,,NE,,16738554
136449,173,83333,b3538,,,NE,,16738554
136450,173,83333,b3537,,,NE,,16738554
136451,173,83333,b3536,,,NE,,16738554
136452,173,83333,b3535,,,NE,,16738554
136453,173,83333,b3534,,,NE,,16738554
136454,173,83333,b3533,,,NE,,16738554
136455,173,83333,b3532,,,E,,16738554
136456,173,83333,b3531,,,NE,,16738554
136457,173,83333,b3530,,,NE,,16738554
136458,173,83333,b3529,,,NE,,16738554
136459,173,83333,b3528,,,NE,,16738554
136460,173,83333,b3527,,,NE,,16738554
136461,173,83333,b3526,,,NE,,16738554
136462,173,83333,b3525,,,NE,,16738554
136463,173,83333,b3524,,,NE,,16738554
136464,173,83333,b3523,,,NE,,16738554
136465,173,83333,b3522,,,NE,,16738554
136466,173,83333,b3521,,,NE,,16738554
136467,173,83333,b3520,,,NE,,16738554
136468,173,83333,b3519,,,NE,,16738554
136469,173,83333,b3518,,,NE,,16738554
136470,173,83333,b3517,,,NE,,16738554
136471,173,83333,b3516,,,NE,,16738554
136472,173,83333,b3515,,,NE,,16738554
136473,173,83333,b3514,,,NE,,16738554
136474,173,83333,b3513,,,NE,,16738554
136475,173,83333,b3512,,,NE,,16738554
136476,173,83333,b3511,,,NE,,16738554
136477,173,83333,b3510,,,NE,,16738554
136478,173,83333,b3509,,,NE,,16738554
136479,173,83333,b3508,,,NE,,16738554
136480,173,83333,b3507,,,NE,,16738554
136481,173,83333,b3506,,,NE,,16738554
136482,173,83333,b3504,,,NE,,16738554
136483,173,83333,b3503,,,NE,,16738554
136484,173,83333,b3502,,,NE,,16738554
136485,173,83333,b3501,,,NE,,16738554
136486,173,83333,b3500,,,NE,,16738554
136487,173,83333,b3499,,,NE,,16738554
136488,173,83333,b3498,,,NE,,16738554
136489,173,83333,b3497,,,NE,,16738554
136490,173,83333,b3496,,,NE,,16738554
136491,173,83333,b3495,,,NE,,16738554
136492,173,83333,b3494,,,NE,,16738554
136493,173,83333,b3493,,,NE,,16738554
136494,173,83333,b3492,,,NE,,16738554
136495,173,83333,b3491,,,NE,,16738554
136496,173,83333,b3490,,,NE,,16738554
136497,173,83333,b3489,,,NE,,16738554
136498,173,83333,b3488,,,NE,,16738554
136499,173,83333,b3487,,,NE,,16738554
136500,173,83333,b3486,,,NE,,16738554
136501,173,83333,b3485,,,NE,,16738554
136502,173,83333,b3484,,,NE,,16738554
136503,173,83333,b3483,,,NE,,16738554
136504,173,83333,b3482,,,NE,,16738554
136505,173,83333,b3481,,,NE,,16738554
136506,173,83333,b3480,,,NE,,16738554
136507,173,83333,b3479,,,NE,,16738554
136508,173,83333,b3478,,,NE,,16738554
136509,173,83333,b3477,,,NE,,16738554
136510,173,83333,b3476,,,NE,,16738554
136511,173,83333,b3475,,,NE,,16738554
136512,173,83333,b3474,,,NE,,16738554
136513,173,83333,b3473,,,NE,,16738554
136514,173,83333,b3472,,,NE,,16738554
136515,173,83333,b3471,,,E,,16738554
136516,173,83333,b3470,,,NE,,16738554
136517,173,83333,b3469,,,NE,,16738554
136518,173,83333,b3468,,,NE,,16738554
136519,173,83333,b3467,,,NE,,16738554
136520,173,83333,b3466,,,NE,,16738554
136521,173,83333,b3465,,,NE,,16738554
136522,173,83333,b3464,,,E,,16738554
136523,173,83333,b3463,,,E,,16738554
136524,173,83333,b3462,,,E,,16738554
136525,173,83333,b3461,,,E,,16738554
136526,173,83333,b3460,,,NE,,16738554
136527,173,83333,b3459,,,NE,,16738554
136528,173,83333,b3458,,,NE,,16738554
136529,173,83333,b3457,,,NE,,16738554
136530,173,83333,b3456,,,NE,,16738554
136531,173,83333,b3455,,,NE,,16738554
136532,173,83333,b3454,,,NE,,16738554
136533,173,83333,b3453,,,NE,,16738554
136534,173,83333,b3452,,,NE,,16738554
136535,173,83333,b3451,,,NE,,16738554
136536,173,83333,b3450,,,NE,,16738554
136537,173,83333,b3449,,,NE,,16738554
136538,173,83333,b3448,,,NE,,16738554
136539,173,83333,b3447,,,NE,,16738554
136540,173,83333,b3446,,,NE,,16738554
136541,173,83333,b3443,,,NE,,16738554
136542,173,83333,b3442,,,NE,,16738554
136543,173,83333,b3441,,,NE,,16738554
136544,173,83333,b3440,,,NE,,16738554
136545,173,83333,b3439,,,NE,,16738554
136546,173,83333,b3438,,,NE,,16738554
136547,173,83333,b3437,,,NE,,16738554
136548,173,83333,b3434,,,NE,,16738554
136549,173,83333,b3433,,,E,,16738554
136550,173,83333,b3432,,,NE,,16738554
136551,173,83333,b3431,,,NE,,16738554
136552,173,83333,b3430,,,NE,,16738554
136553,173,83333,b3429,,,NE,,16738554
136554,173,83333,b3428,,,NE,,16738554
136555,173,83333,b3427,,,NE,,16738554
136556,173,83333,b3426,,,NE,,16738554
136557,173,83333,b3425,,,NE,,16738554
136558,173,83333,b3424,,,NE,,16738554
136559,173,83333,b3423,,,NE,,16738554
136560,173,83333,b3422,,,NE,,16738554
136561,173,83333,b3421,,,NE,,16738554
136562,173,83333,b3418,,,NE,,16738554
136563,173,83333,b3417,,,NE,,16738554
136564,173,83333,b3416,,,NE,,16738554
136565,173,83333,b3415,,,NE,,16738554
136566,173,83333,b3414,,,NE,,16738554
136567,173,83333,b3413,,,NE,,16738554
136568,173,83333,b3412,,,NE,,16738554
136569,173,83333,b3411,,,NE,,16738554
136570,173,83333,b3410,,,NE,,16738554
136571,173,83333,b3409,,,NE,,16738554
136572,173,83333,b3408,,,NE,,16738554
136573,173,83333,b3407,,,NE,,16738554
136574,173,83333,b3406,,,NE,,16738554
136575,173,83333,b3405,,,NE,,16738554
136576,173,83333,b3404,,,NE,,16738554
136577,173,83333,b3403,,,NE,,16738554
136578,173,83333,b3402,,,NE,,16738554
136579,173,83333,b3401,,,NE,,16738554
136580,173,83333,b3400,,,NE,,16738554
136581,173,83333,b3399,,,NE,,16738554
136582,173,83333,b3398,,,E,,16738554
136583,173,83333,b3397,,,NE,,16738554
136584,173,83333,b3396,,,NE,,16738554
136585,173,83333,b3395,,,NE,,16738554
136586,173,83333,b3394,,,NE,,16738554
136587,173,83333,b3393,,,NE,,16738554
136588,173,83333,b3392,,,NE,,16738554
136589,173,83333,b3391,,,NE,,16738554
136590,173,83333,b3390,,,NE,,16738554
136591,173,83333,b3389,,,NE,,16738554
136592,173,83333,b3388,,,NE,,16738554
136593,173,83333,b3387,,,NE,,16738554
136594,173,83333,b3386,,,NE,,16738554
136595,173,83333,b3385,,,NE,,16738554
136596,173,83333,b3384,,,E,,16738554
136597,173,83333,b3383,,,NE,,16738554
136598,173,83333,b3382,,,NE,,16738554
136599,173,83333,b3381,,,NE,,16738554
136600,173,83333,b3380,,,NE,,16738554
136601,173,83333,b3379,,,NE,,16738554
136602,173,83333,b3378,,,NE,,16738554
136603,173,83333,b3377,,,NE,,16738554
136604,173,83333,b3376,,,NE,,16738554
136605,173,83333,b3375,,,NE,,16738554
136606,173,83333,b3374,,,NE,,16738554
136607,173,83333,b3371,,,NE,,16738554
136608,173,83333,b3370,,,NE,,16738554
136609,173,83333,b3369,,,NE,,16738554
136610,173,83333,b3368,,,NE,,16738554
136611,173,83333,b3367,,,NE,,16738554
136612,173,83333,b3366,,,NE,,16738554
136613,173,83333,b3365,,,NE,,16738554
136614,173,83333,b3364,,,NE,,16738554
136615,173,83333,b3363,,,NE,,16738554
136616,173,83333,b3362,,,NE,,16738554
136617,173,83333,b3361,,,NE,,16738554
136618,173,83333,b3360,,,NE,,16738554
136619,173,83333,b3359,,,NE,,16738554
136620,173,83333,b3358,,,NE,,16738554
136621,173,83333,b3357,,,NE,,16738554
136622,173,83333,b3356,,,NE,,16738554
136623,173,83333,b3355,,,NE,,16738554
136624,173,83333,b3354,,,NE,,16738554
136625,173,83333,b3353,,,NE,,16738554
136626,173,83333,b3352,,,NE,,16738554
136627,173,83333,b3351,,,NE,,16738554
136628,173,83333,b3350,,,NE,,16738554
136629,173,83333,b3349,,,NE,,16738554
136630,173,83333,b3348,,,NE,,16738554
136631,173,83333,b3347,,,NE,,16738554
136632,173,83333,b3346,,,NE,,16738554
136633,173,83333,b3345,,,NE,,16738554
136634,173,83333,b3344,,,NE,,16738554
136635,173,83333,b3343,,,NE,,16738554
136636,173,83333,b3342,,,E,,16738554
136637,173,83333,b3341,,,E,,16738554
136638,173,83333,b3340,,,E,,16738554
136639,173,83333,b3339,,,NE,,16738554
136640,173,83333,b3338,,,NE,,16738554
136641,173,83333,b3337,,,NE,,16738554
136642,173,83333,b3336,,,NE,,16738554
136643,173,83333,b3335,,,NE,,16738554
136644,173,83333,b3334,,,NE,,16738554
136645,173,83333,b3333,,,NE,,16738554
136646,173,83333,b3332,,,NE,,16738554
136647,173,83333,b3331,,,NE,,16738554
136648,173,83333,b3330,,,NE,,16738554
136649,173,83333,b3329,,,NE,,16738554
136650,173,83333,b3328,,,NE,,16738554
136651,173,83333,b3327,,,NE,,16738554
136652,173,83333,b3326,,,NE,,16738554
136653,173,83333,b3325,,,NE,,16738554
136654,173,83333,b3324,,,NE,,16738554
136655,173,83333,b3323,,,NE,,16738554
136656,173,83333,b3322,,,NE,,16738554
136657,173,83333,b3321,,,E,,16738554
136658,173,83333,b3320,,,E,,16738554
136659,173,83333,b3319,,,E,,16738554
136660,173,83333,b3318,,,E,,16738554
136661,173,83333,b3317,,,E,,16738554
136662,173,83333,b3316,,,E,,16738554
136663,173,83333,b3315,,,E,,16738554
136664,173,83333,b3314,,,E,,16738554
136665,173,83333,b3313,,,E,,16738554
136666,173,83333,b3312,,,E,,16738554
136667,173,83333,b3311,,,E,,16738554
136668,173,83333,b3310,,,E,,16738554
136669,173,83333,b3309,,,E,,16738554
136670,173,83333,b3308,,,E,,16738554
136671,173,83333,b3307,,,E,,16738554
136672,173,83333,b3306,,,E,,16738554
136673,173,83333,b3305,,,E,,16738554
136674,173,83333,b3304,,,E,,16738554
136675,173,83333,b3303,,,E,,16738554
136676,173,83333,b3302,,,E,,16738554
136677,173,83333,b3301,,,E,,16738554
136678,173,83333,b3300,,,E,,16738554
136679,173,83333,b3299,,,NE,,16738554
136680,173,83333,b3298,,,E,,16738554
136681,173,83333,b3297,,,E,,16738554
136682,173,83333,b3296,,,E,,16738554
136683,173,83333,b3295,,,E,,16738554
136684,173,83333,b3294,,,E,,16738554
136685,173,83333,b3293,,,NE,,16738554
136686,173,83333,b3292,,,NE,,16738554
136687,173,83333,b3291,,,NE,,16738554
136688,173,83333,b3290,,,NE,,16738554
136689,173,83333,b3289,,,NE,,16738554
136690,173,83333,b3288,,,E,,16738554
136691,173,83333,b3287,,,E,,16738554
136692,173,83333,b3284,,,NE,,16738554
136693,173,83333,b3283,,,NE,,16738554
136694,173,83333,b3282,,,E,,16738554
136695,173,83333,b3281,,,NE,,16738554
136696,173,83333,b3280,,,NE,,16738554
136697,173,83333,b3279,,,NE,,16738554
136698,173,83333,b3271,,,NE,,16738554
136699,173,83333,b3270,,,NE,,16738554
136700,173,83333,b3269,,,NE,,16738554
136701,173,83333,b3268,,,NE,,16738554
136702,173,83333,b3267,,,NE,,16738554
136703,173,83333,b3266,,,NE,,16738554
136704,173,83333,b3265,,,NE,,16738554
136705,173,83333,b3264,,,NE,,16738554
136706,173,83333,b3263,,,NE,,16738554
136707,173,83333,b3262,,,NE,,16738554
136708,173,83333,b3261,,,NE,,16738554
136709,173,83333,b3260,,,NE,,16738554
136710,173,83333,b3259,,,NE,,16738554
136711,173,83333,b3258,,,NE,,16738554
136712,173,83333,b3257,,,NE,,16738554
136713,173,83333,b3256,,,E,,16738554
136714,173,83333,b3255,,,E,,16738554
136715,173,83333,b3253,,,NE,,16738554
136716,173,83333,b3252,,,NE,,16738554
136717,173,83333,b3251,,,E,,16738554
136718,173,83333,b3250,,,E,,16738554
136719,173,83333,b3249,,,E,,16738554
136720,173,83333,b3248,,,NE,,16738554
136721,173,83333,b3247,,,NE,,16738554
136722,173,83333,b3244,,,NE,,16738554
136723,173,83333,b3243,,,NE,,16738554
136724,173,83333,b3242,,,NE,,16738554
136725,173,83333,b3241,,,NE,,16738554
136726,173,83333,b3240,,,NE,,16738554
136727,173,83333,b3239,,,NE,,16738554
136728,173,83333,b3238,,,NE,,16738554
136729,173,83333,b3237,,,NE,,16738554
136730,173,83333,b3236,,,NE,,16738554
136731,173,83333,b3235,,,E,,16738554
136732,173,83333,b3234,,,NE,,16738554
136733,173,83333,b3233,,,NE,,16738554
136734,173,83333,b3232,,,NE,,16738554
136735,173,83333,b3231,,,E,,16738554
136736,173,83333,b3230,,,E,,16738554
136737,173,83333,b3229,,,NE,,16738554
136738,173,83333,b3228,,,NE,,16738554
136739,173,83333,b3227,,,NE,,16738554
136740,173,83333,b3226,,,NE,,16738554
136741,173,83333,b3225,,,NE,,16738554
136742,173,83333,b3224,,,NE,,16738554
136743,173,83333,b3223,,,NE,,16738554
136744,173,83333,b3222,,,NE,,16738554
136745,173,83333,b3221,,,NE,,16738554
136746,173,83333,b3220,,,NE,,16738554
136747,173,83333,b3219,,,NE,,16738554
136748,173,83333,b3217,,,NE,,16738554
136749,173,83333,b3216,,,NE,,16738554
136750,173,83333,b3215,,,NE,,16738554
136751,173,83333,b3214,,,NE,,16738554
136752,173,83333,b3213,,,NE,,16738554
136753,173,83333,b3212,,,NE,,16738554
136754,173,83333,b3211,,,NE,,16738554
136755,173,83333,b3210,,,NE,,16738554
136756,173,83333,b3209,,,NE,,16738554
136757,173,83333,b3208,,,NE,,16738554
136758,173,83333,b3207,,,NE,,16738554
136759,173,83333,b3206,,,NE,,16738554
136760,173,83333,b3205,,,NE,,16738554
136761,173,83333,b3204,,,NE,,16738554
136762,173,83333,b3203,,,NE,,16738554
136763,173,83333,b3202,,,NE,,16738554
136764,173,83333,b3201,,,NE,,16738554
136765,173,83333,b3200,,,E,,16738554
136766,173,83333,b3199,,,E,,16738554
136767,173,83333,b3198,,,NE,,16738554
136768,173,83333,b3197,,,NE,,16738554
136769,173,83333,b3196,,,NE,,16738554
136770,173,83333,b3195,,,NE,,16738554
136771,173,83333,b3194,,,NE,,16738554
136772,173,83333,b3193,,,NE,,16738554
136773,173,83333,b3192,,,NE,,16738554
136774,173,83333,b3191,,,E,,16738554
136775,173,83333,b3190,,,NE,,16738554
136776,173,83333,b3189,,,E,,16738554
136777,173,83333,b3188,,,NE,,16738554
136778,173,83333,b3187,,,E,,16738554
136779,173,83333,b3186,,,E,,16738554
136780,173,83333,b3185,,,E,,16738554
136781,173,83333,b3184,,,NE,,16738554
136782,173,83333,b3183,,,E,,16738554
136783,173,83333,b3182,,,NE,,16738554
136784,173,83333,b3181,,,NE,,16738554
136785,173,83333,b3180,,,NE,,16738554
136786,173,83333,b3179,,,NE,,16738554
136787,173,83333,b3178,,,E,,16738554
136788,173,83333,b3177,,,NE,,16738554
136789,173,83333,b3176,,,NE,,16738554
136790,173,83333,b3175,,,NE,,16738554
136791,173,83333,b3173,,,NE,,16738554
136792,173,83333,b3172,,,NE,,16738554
136793,173,83333,b3170,,,NE,,16738554
136794,173,83333,b3169,,,E,,16738554
136795,173,83333,b3168,,,E,,16738554
136796,173,83333,b3167,,,NE,,16738554
136797,173,83333,b3166,,,NE,,16738554
136798,173,83333,b3165,,,NE,,16738554
136799,173,83333,b3164,,,NE,,16738554
136800,173,83333,b3163,,,NE,,16738554
136801,173,83333,b3162,,,NE,,16738554
136802,173,83333,b3161,,,NE,,16738554
136803,173,83333,b3160,,,NE,,16738554
136804,173,83333,b3159,,,E,,16738554
136805,173,83333,b3158,,,NE,,16738554
136806,173,83333,b3157,,,NE,,16738554
136807,173,83333,b3156,,,NE,,16738554
136808,173,83333,b3155,,,NE,,16738554
136809,173,83333,b3154,,,NE,,16738554
136810,173,83333,b3153,,,NE,,16738554
136811,173,83333,b3152,,,NE,,16738554
136812,173,83333,b3151,,,NE,,16738554
136813,173,83333,b3150,,,NE,,16738554
136814,173,83333,b3149,,,NE,,16738554
136815,173,83333,b3148,,,NE,,16738554
136816,173,83333,b3147,,,NE,,16738554
136817,173,83333,b3146,,,E,,16738554
136818,173,83333,b3145,,,NE,,16738554
136819,173,83333,b3144,,,NE,,16738554
136820,173,83333,b3143,,,NE,,16738554
136821,173,83333,b3142,,,NE,,16738554
136822,173,83333,b3141,,,NE,,16738554
136823,173,83333,b3140,,,NE,,16738554
136824,173,83333,b3139,,,NE,,16738554
136825,173,83333,b3138,,,NE,,16738554
136826,173,83333,b3137,,,NE,,16738554
136827,173,83333,b3136,,,NE,,16738554
136828,173,83333,b3135,,,NE,,16738554
136829,173,83333,b3134,,,NE,,16738554
136830,173,83333,b3133,,,NE,,16738554
136831,173,83333,b3132,,,NE,,16738554
136832,173,83333,b3131,,,NE,,16738554
136833,173,83333,b3130,,,NE,,16738554
136834,173,83333,b3129,,,NE,,16738554
136835,173,83333,b3128,,,NE,,16738554
136836,173,83333,b3127,,,NE,,16738554
136837,173,83333,b3126,,,NE,,16738554
136838,173,83333,b3125,,,NE,,16738554
136839,173,83333,b3124,,,NE,,16738554
136840,173,83333,b3121,,,NE,,16738554
136841,173,83333,b3120,,,NE,,16738554
136842,173,83333,b3119,,,NE,,16738554
136843,173,83333,b3118,,,NE,,16738554
136844,173,83333,b3117,,,NE,,16738554
136845,173,83333,b3116,,,NE,,16738554
136846,173,83333,b3115,,,NE,,16738554
136847,173,83333,b3114,,,NE,,16738554
136848,173,83333,b3113,,,E,,16738554
136849,173,83333,b3110,,,NE,,16738554
136850,173,83333,b3107,,,NE,,16738554
136851,173,83333,b3106,,,NE,,16738554
136852,173,83333,b3105,,,NE,,16738554
136853,173,83333,b3104,,,NE,,16738554
136854,173,83333,b3103,,,NE,,16738554
136855,173,83333,b3102,,,NE,,16738554
136856,173,83333,b3101,,,NE,,16738554
136857,173,83333,b3100,,,NE,,16738554
136858,173,83333,b3099,,,NE,,16738554
136859,173,83333,b3098,,,NE,,16738554
136860,173,83333,b3097,,,NE,,16738554
136861,173,83333,b3096,,,NE,,16738554
136862,173,83333,b3095,,,NE,,16738554
136863,173,83333,b3094,,,NE,,16738554
136864,173,83333,b3093,,,NE,,16738554
136865,173,83333,b3092,,,NE,,16738554
136866,173,83333,b3091,,,NE,,16738554
136867,173,83333,b3090,,,NE,,16738554
136868,173,83333,b3089,,,NE,,16738554
136869,173,83333,b3088,,,NE,,16738554
136870,173,83333,b3087,,,NE,,16738554
136871,173,83333,b3086,,,NE,,16738554
136872,173,83333,b3085,,,NE,,16738554
136873,173,83333,b3084,,,NE,,16738554
136874,173,83333,b3083,,,NE,,16738554
136875,173,83333,b3082,,,NE,,16738554
136876,173,83333,b3081,,,NE,,16738554
136877,173,83333,b3080,,,NE,,16738554
136878,173,83333,b3079,,,NE,,16738554
136879,173,83333,b3078,,,NE,,16738554
136880,173,83333,b3077,,,NE,,16738554
136881,173,83333,b3076,,,NE,,16738554
136882,173,83333,b3075,,,NE,,16738554
136883,173,83333,b3074,,,NE,,16738554
136884,173,83333,b3073,,,NE,,16738554
136885,173,83333,b3072,,,NE,,16738554
136886,173,83333,b3071,,,NE,,16738554
136887,173,83333,b3070,,,NE,,16738554
136888,173,83333,b3068,,,NE,,16738554
136889,173,83333,b3067,,,NE,,16738554
136890,173,83333,b3066,,,NE,,16738554
136891,173,83333,b3065,,,NE,,16738554
136892,173,83333,b3064,,,E,,16738554
136893,173,83333,b3063,,,NE,,16738554
136894,173,83333,b3062,,,NE,,16738554
136895,173,83333,b3061,,,NE,,16738554
136896,173,83333,b3060,,,NE,,16738554
136897,173,83333,b3059,,,NE,,16738554
136898,173,83333,b3058,,,NE,,16738554
136899,173,83333,b3057,,,NE,,16738554
136900,173,83333,b3056,,,E,,16738554
136901,173,83333,b3055,,,NE,,16738554
136902,173,83333,b3054,,,NE,,16738554
136903,173,83333,b3053,,,NE,,16738554
136904,173,83333,b3052,,,NE,,16738554
136905,173,83333,b3051,,,NE,,16738554
136906,173,83333,b3050,,,NE,,16738554
136907,173,83333,b3049,,,NE,,16738554
136908,173,83333,b3048,,,NE,,16738554
136909,173,83333,b3047,,,NE,,16738554
136910,173,83333,b3046,,,NE,,16738554
136911,173,83333,b3043,,,NE,,16738554
136912,173,83333,b3042,,,NE,,16738554
136913,173,83333,b3041,,,E,,16738554
136914,173,83333,b3040,,,NE,,16738554
136915,173,83333,b3039,,,NE,,16738554
136916,173,83333,b3038,,,NE,,16738554
136917,173,83333,b3037,,,NE,,16738554
136918,173,83333,b3035,,,NE,,16738554
136919,173,83333,b3034,,,NE,,16738554
136920,173,83333,b3033,,,NE,,16738554
136921,173,83333,b3032,,,NE,,16738554
136922,173,83333,b3031,,,NE,,16738554
136923,173,83333,b3030,,,E,,16738554
136924,173,83333,b3029,,,NE,,16738554
136925,173,83333,b3028,,,NE,,16738554
136926,173,83333,b3027,,,NE,,16738554
136927,173,83333,b3026,,,NE,,16738554
136928,173,83333,b3025,,,NE,,16738554
136929,173,83333,b3024,,,NE,,16738554
136930,173,83333,b3023,,,NE,,16738554
136931,173,83333,b3022,,,NE,,16738554
136932,173,83333,b3021,,,E,,16738554
136933,173,83333,b3020,,,NE,,16738554
136934,173,83333,b3019,,,NE,,16738554
136935,173,83333,b3018,,,E,,16738554
136936,173,83333,b3017,,,NE,,16738554
136937,173,83333,b3014,,,NE,,16738554
136938,173,83333,b3013,,,NE,,16738554
136939,173,83333,b3012,,,NE,,16738554
136940,173,83333,b3011,,,NE,,16738554
136941,173,83333,b3010,,,NE,,16738554
136942,173,83333,b3009,,,NE,,16738554
136943,173,83333,b3008,,,NE,,16738554
136944,173,83333,b3006,,,NE,,16738554
136945,173,83333,b3005,,,NE,,16738554
136946,173,83333,b3003,,,NE,,16738554
136947,173,83333,b3002,,,NE,,16738554
136948,173,83333,b3001,,,NE,,16738554
136949,173,83333,b3000,,,NE,,16738554
136950,173,83333,b2999,,,NE,,16738554
136951,173,83333,b2998,,,NE,,16738554
136952,173,83333,b2997,,,NE,,16738554
136953,173,83333,b2996,,,NE,,16738554
136954,173,83333,b2995,,,NE,,16738554
136955,173,83333,b2994,,,NE,,16738554
136956,173,83333,b2993,,,NE,,16738554
136957,173,83333,b2992,,,NE,,16738554
136958,173,83333,b2991,,,NE,,16738554
136959,173,83333,b2990,,,NE,,16738554
136960,173,83333,b2989,,,NE,,16738554
136961,173,83333,b2988,,,NE,,16738554
136962,173,83333,b2987,,,NE,,16738554
136963,173,83333,b2986,,,NE,,16738554
136964,173,83333,b2985,,,NE,,16738554
136965,173,83333,b2984,,,NE,,16738554
136966,173,83333,b2983,,,NE,,16738554
136967,173,83333,b2981,,,NE,,16738554
136968,173,83333,b2980,,,NE,,16738554
136969,173,83333,b2979,,,NE,,16738554
136970,173,83333,b2977,,,NE,,16738554
136971,173,83333,b2976,,,NE,,16738554
136972,173,83333,b2975,,,NE,,16738554
136973,173,83333,b2972,,,NE,,16738554
136974,173,83333,b2971,,,NE,,16738554
136975,173,83333,b2970,,,NE,,16738554
136976,173,83333,b2969,,,NE,,16738554
136977,173,83333,b2968,,,NE,,16738554
136978,173,83333,b2966,,,NE,,16738554
136979,173,83333,b2965,,,NE,,16738554
136980,173,83333,b2964,,,NE,,16738554
136981,173,83333,b2963,,,NE,,16738554
136982,173,83333,b2962,,,NE,,16738554
136983,173,83333,b2961,,,NE,,16738554
136984,173,83333,b2960,,,NE,,16738554
136985,173,83333,b2959,,,NE,,16738554
136986,173,83333,b2958,,,NE,,16738554
136987,173,83333,b2957,,,NE,,16738554
136988,173,83333,b2956,,,NE,,16738554
136989,173,83333,b2955,,,NE,,16738554
136990,173,83333,b2954,,,NE,,16738554
136991,173,83333,b2953,,,NE,,16738554
136992,173,83333,b2952,,,NE,,16738554
136993,173,83333,b2951,,,NE,,16738554
136994,173,83333,b2950,,,NE,,16738554
136995,173,83333,b2949,,,E,,16738554
136996,173,83333,b2948,,,NE,,16738554
136997,173,83333,b2947,,,NE,,16738554
136998,173,83333,b2946,,,NE,,16738554
136999,173,83333,b2945,,,NE,,16738554
137000,173,83333,b2944,,,NE,,16738554
137001,173,83333,b2943,,,NE,,16738554
137002,173,83333,b2942,,,E,,16738554
137003,173,83333,b2941,,,E,,16738554
137004,173,83333,b2940,,,NE,,16738554
137005,173,83333,b2939,,,NE,,16738554
137006,173,83333,b2938,,,NE,,16738554
137007,173,83333,b2937,,,NE,,16738554
137008,173,83333,b2936,,,NE,,16738554
137009,173,83333,b2935,,,NE,,16738554
137010,173,83333,b2934,,,NE,,16738554
137011,173,83333,b2933,,,NE,,16738554
137012,173,83333,b2930,,,NE,,16738554
137013,173,83333,b2929,,,NE,,16738554
137014,173,83333,b2928,,,NE,,16738554
137015,173,83333,b2927,,,NE,,16738554
137016,173,83333,b2926,,,E,,16738554
137017,173,83333,b2925,,,E,,16738554
137018,173,83333,b2924,,,NE,,16738554
137019,173,83333,b2923,,,NE,,16738554
137020,173,83333,b2922,,,NE,,16738554
137021,173,83333,b2921,,,NE,,16738554
137022,173,83333,b2920,,,NE,,16738554
137023,173,83333,b2919,,,NE,,16738554
137024,173,83333,b2918,,,NE,,16738554
137025,173,83333,b2917,,,NE,,16738554
137026,173,83333,b2916,,,NE,,16738554
137027,173,83333,b2915,,,NE,,16738554
137028,173,83333,b2914,,,NE,,16738554
137029,173,83333,b2913,,,NE,,16738554
137030,173,83333,b2912,,,NE,,16738554
137031,173,83333,b2910,,,NE,,16738554
137032,173,83333,b2909,,,NE,,16738554
137033,173,83333,b2908,,,NE,,16738554
137034,173,83333,b2907,,,NE,,16738554
137035,173,83333,b2906,,,NE,,16738554
137036,173,83333,b2905,,,NE,,16738554
137037,173,83333,b2904,,,NE,,16738554
137038,173,83333,b2903,,,NE,,16738554
137039,173,83333,b2902,,,NE,,16738554
137040,173,83333,b2901,,,NE,,16738554
137041,173,83333,b2900,,,NE,,16738554
137042,173,83333,b2899,,,NE,,16738554
137043,173,83333,b2898,,,NE,,16738554
137044,173,83333,b2897,,,NE,,16738554
137045,173,83333,b2896,,,NE,,16738554
137046,173,83333,b2895,,,NE,,16738554
137047,173,83333,b2894,,,NE,,16738554
137048,173,83333,b2893,,,NE,,16738554
137049,173,83333,b2892,,,NE,,16738554
137050,173,83333,b2891,,,NE,,16738554
137051,173,83333,b2890,,,NE,,16738554
137052,173,83333,b2889,,,NE,,16738554
137053,173,83333,b2888,,,NE,,16738554
137054,173,83333,b2887,,,NE,,16738554
137055,173,83333,b2886,,,NE,,16738554
137056,173,83333,b2883,,,NE,,16738554
137057,173,83333,b2882,,,NE,,16738554
137058,173,83333,b2881,,,NE,,16738554
137059,173,83333,b2880,,,NE,,16738554
137060,173,83333,b2879,,,NE,,16738554
137061,173,83333,b2878,,,NE,,16738554
137062,173,83333,b2877,,,NE,,16738554
137063,173,83333,b2876,,,NE,,16738554
137064,173,83333,b2875,,,NE,,16738554
137065,173,83333,b2874,,,NE,,16738554
137066,173,83333,b2873,,,NE,,16738554
137067,173,83333,b2872,,,NE,,16738554
137068,173,83333,b2871,,,NE,,16738554
137069,173,83333,b2870,,,NE,,16738554
137070,173,83333,b2869,,,NE,,16738554
137071,173,83333,b2868,,,NE,,16738554
137072,173,83333,b2867,,,NE,,16738554
137073,173,83333,b2866,,,NE,,16738554
137074,173,83333,b2865,,,NE,,16738554
137075,173,83333,b2863,,,NE,,16738554
137076,173,83333,b2862,,,NE,,16738554
