P,x
Degree_Centrality,61
Degree_Centrality,59
Degree_Centrality,58
Degree_Centrality,58
Degree_Centrality,57
Degree_Centrality,57
Degree_Centrality,56
Degree_Centrality,53
Degree_Centrality,52
Degree_Centrality,51
Degree_Centrality,51
Degree_Centrality,51
Degree_Centrality,50
Degree_Centrality,50
Degree_Centrality,49
Degree_Centrality,49
Degree_Centrality,48
Degree_Centrality,48
Degree_Centrality,47
Degree_Centrality,47
Degree_Centrality,46
Degree_Centrality,45
Degree_Centrality,45
Degree_Centrality,44
Degree_Centrality,44
Degree_Centrality,43
Degree_Centrality,42
Degree_Centrality,42
Degree_Centrality,41
Degree_Centrality,40
Degree_Centrality,39
Degree_Centrality,39
Degree_Centrality,38
Degree_Centrality,38
Degree_Centrality,36
Degree_Centrality,36
Degree_Centrality,36
Degree_Centrality,36
Degree_Centrality,34
Degree_Centrality,33
Degree_Centrality,32
Degree_Centrality,32
Degree_Centrality,31
Degree_Centrality,31
Degree_Centrality,31
Degree_Centrality,31
Degree_Centrality,30
Degree_Centrality,30
Degree_Centrality,30
Degree_Centrality,30
Degree_Centrality,29
Degree_Centrality,28
Degree_Centrality,28
Degree_Centrality,28
Degree_Centrality,28
Degree_Centrality,27
Degree_Centrality,26
Degree_Centrality,26
Degree_Centrality,26
Degree_Centrality,26
Degree_Centrality,25
Degree_Centrality,25
Degree_Centrality,25
Degree_Centrality,25
Degree_Centrality,25
Degree_Centrality,24
Degree_Centrality,24
Degree_Centrality,24
Degree_Centrality,24
Degree_Centrality,24
Degree_Centrality,24
Degree_Centrality,24
Degree_Centrality,24
Degree_Centrality,23
Degree_Centrality,23
Degree_Centrality,23
Degree_Centrality,23
Degree_Centrality,23
Degree_Centrality,23
Degree_Centrality,22
Degree_Centrality,22
Degree_Centrality,22
Degree_Centrality,22
Degree_Centrality,22
Degree_Centrality,22
Degree_Centrality,22
Degree_Centrality,21
Degree_Centrality,21
Degree_Centrality,21
Degree_Centrality,21
Degree_Centrality,21
Degree_Centrality,20
Degree_Centrality,20
Degree_Centrality,20
Degree_Centrality,20
Degree_Centrality,20
Degree_Centrality,19
Degree_Centrality,19
Degree_Centrality,19
Degree_Centrality,19
Degree_Centrality,18
Degree_Centrality,18
Degree_Centrality,18
Degree_Centrality,17
Degree_Centrality,17
Degree_Centrality,17
Degree_Centrality,17
Degree_Centrality,17
Degree_Centrality,17
Degree_Centrality,17
Degree_Centrality,16
Degree_Centrality,16
Degree_Centrality,16
Degree_Centrality,16
Degree_Centrality,16
Degree_Centrality,15
Degree_Centrality,15
Degree_Centrality,15
Degree_Centrality,15
Degree_Centrality,15
Degree_Centrality,15
